,dt,sstlat,sstval,tid,clat,clon,psmin,rp,dp,zp,exppr
2204,0006-01-04 00:00:00,-12.5,307.74,1599194,9.748289,302.042742,,,,,
2205,0006-01-05 00:00:00,-12.0,307.69,1599611,-11.263785,17.457317,1011.6712227178999,125552.94117647059,488.9965397923876,8033.8983050847455,1.0755294117647058
2206,0006-01-05 00:00:00,-12.0,307.69,1599664,13.673324,40.707388,,,,,
2207,0006-01-05 00:00:00,-12.0,307.69,1599665,-9.776533,78.957282,1009.9871713160001,151435.29411764705,447.2525951557094,9389.830508474577,1.0755294117647058
2208,0006-01-05 00:00:00,-12.0,307.69,1599716,-8.687506,70.5,1011.6790160405,254447.05882352943,252.1799307958478,16000.0,1.0755294117647058
2209,0006-01-05 00:00:00,-12.0,307.69,1599767,9.054924,68.042687,,,,,
2210,0006-01-05 00:00:00,-12.0,307.69,1599768,10.428821,96.75,,,,,
2211,0006-01-05 00:00:00,-12.0,307.69,1599769,9.458069,277.7073,,,,,
2212,0006-01-05 00:00:00,-12.0,307.69,1599770,10.384136,295.292737,,,,,
2213,0006-01-06 00:00:00,-12.5,307.68,1600139,14.097646,33.207369,,,,,
2214,0006-01-06 00:00:00,-12.5,307.68,1600140,8.148196,117.957314,,,,,
2215,0006-01-06 00:00:00,-12.5,307.68,1600141,8.691183,60.542682,,,,,
2216,0006-01-06 00:00:00,-12.5,307.68,1600142,11.824368,99.957308,,,,,
2217,0006-01-06 00:00:00,-12.5,307.68,1600143,13.215454,78.0,,,,,
2218,0006-01-06 00:00:00,-12.5,307.68,1600144,10.487806,272.79271,,,,,
2219,0006-01-07 00:00:00,-13.0,307.69,1600520,10.303492,53.457247,,,,,
2220,0006-01-07 00:00:00,-13.0,307.69,1600522,13.498886,90.75,,,,,
2221,0006-01-07 00:00:00,-13.0,307.69,1600523,13.579003,72.0,,,,,
2222,0006-01-07 00:00:00,-13.0,307.69,1600524,16.470632,197.792757,,,,,
2223,0006-01-07 00:00:00,-13.0,307.69,1600525,9.701161,264.207287,,,,,
2224,0006-01-08 00:00:00,-13.0,307.72,1600901,6.644402,126.542726,,,,,
2225,0006-01-08 00:00:00,-13.0,307.72,1600903,13.030365,67.707252,,,,,
2226,0006-01-08 00:00:00,-13.0,307.72,1600904,14.921503,84.0,,,,,
2227,0006-01-08 00:00:00,-13.0,307.72,1600905,13.579165,47.25,,,,,
2228,0006-01-08 00:00:00,-13.0,307.72,1600906,8.505584,135.75,,,,,
2229,0006-01-08 00:00:00,-13.0,307.72,1600907,24.512661,278.457344,,,,,
2230,0006-01-09 00:00:00,-13.0,307.75,1601301,-26.450137,342.542583,1008.8960631667001,125552.94117647059,488.9965397923876,9728.813559322034,1.0755294117647058
2231,0006-01-09 00:00:00,-13.0,307.75,1601355,10.514623,342.0,,,,,
2232,0006-01-09 00:00:00,-13.0,307.75,1601356,17.182334,79.5,,,,,
2233,0006-01-09 00:00:00,-13.0,307.75,1601357,-9.36875,146.042672,1014.4883019426,202682.35294117648,210.4359861591696,16000.0,1.0755294117647058
2234,0006-01-09 00:00:00,-13.0,307.75,1601409,-18.748826,305.792853,1009.9670984016,280847.05882352946,830.1730103806228,6000.0,1.1215916955017302
2235,0006-01-10 00:00:00,-13.5,307.77,1601901,-9.09585,81.0,1014.2193226025,73270.58823529411,210.4359861591696,16000.0,1.1244705882352943
2236,0006-01-10 00:00:00,-13.5,307.77,1601953,7.862318,130.5,,,,,
2237,0006-01-10 00:00:00,-13.5,307.77,1601954,-8.048951,162.0,1011.652654975,306729.4117647059,314.79584775086516,16000.0,1.0755294117647058
2238,0006-01-11 00:00:00,-13.5,307.76,1602370,13.166443,326.042638,,,,,
2239,0006-01-11 00:00:00,-13.5,307.76,1602372,-17.242595,301.7074,1010.7400388955,293270.5882352941,572.484429065744,7694.9152542372885,1.0755294117647058
2240,0006-01-11 00:00:00,-13.5,307.76,1602424,7.409186,296.25,,,,,
2241,0006-01-11 00:00:00,-13.5,307.76,1602426,9.007162,247.292687,,,,,
2242,0006-01-12 00:00:00,-14.0,307.75,1602797,-8.592938,131.792746,1014.5400565291999,267388.23529411765,252.1799307958478,10576.271186440677,1.216705882352941
2243,0006-01-12 00:00:00,-14.0,307.75,1602851,20.197491,71.457215,,,,,
2244,0006-01-12 00:00:00,-14.0,307.75,1602852,7.651221,276.957297,,,,,
2245,0006-01-13 00:00:00,-13.5,307.77,1603243,6.963511,320.457269,,,,,
2246,0006-01-13 00:00:00,-13.5,307.77,1603244,8.996966,1.5,,,,,
2247,0006-01-13 00:00:00,-13.5,307.77,1603245,7.477142,184.5,,,,,
2248,0006-01-14 00:00:00,-13.0,307.85,1603652,7.651221,173.042703,,,,,
2249,0006-01-14 00:00:00,-13.0,307.85,1603653,10.207325,193.707308,,,,,
2250,0006-01-14 00:00:00,-13.0,307.85,1603654,8.686122,261.0,,,,,
2251,0006-01-14 00:00:00,-13.0,307.85,1603655,8.698103,285.0,,,,,
2252,0006-01-14 00:00:00,-13.0,307.85,1603656,9.748665,269.042706,,,,,
2253,0006-01-15 00:00:00,-13.5,307.86,1604048,-11.526428,19.5,1011.0701108599001,73270.58823529411,593.3564013840831,16000.0,1.0755294117647058
2254,0006-01-15 00:00:00,-13.5,307.86,1604101,-11.226525,3.75,1012.3068225361,164376.47058823527,447.2525951557094,6000.0,1.0755294117647058
2255,0006-01-15 00:00:00,-13.5,307.86,1604152,5.172379,120.542716,,,,,
2256,0006-01-15 00:00:00,-13.5,307.86,1604153,-17.482462,146.042587,1014.1130547906,306729.4117647059,551.612456747405,11254.237288135593,1.0755294117647058
2257,0006-01-15 00:00:00,-13.5,307.86,1604204,8.251677,167.25,,,,,
2258,0006-01-15 00:00:00,-13.5,307.86,1604205,10.216078,193.5,,,,,
2259,0006-01-15 00:00:00,-13.5,307.86,1604206,9.840514,203.457318,,,,,
2260,0006-01-15 00:00:00,-13.5,307.86,1604208,26.247054,155.25,,,,,
2261,0006-01-15 00:00:00,-13.5,307.86,1604209,8.395915,276.957298,,,,,
2262,0006-01-15 00:00:00,-13.5,307.86,1604210,10.748347,314.042773,,,,,
2263,0006-01-16 00:00:00,-13.5,307.84,1604612,-10.598509,343.5,1011.9256993434001,99152.94117647059,335.66782006920425,16000.0,1.0755294117647058
2264,0006-01-16 00:00:00,-13.5,307.84,1604664,6.248402,54.0,,,,,
2265,0006-01-16 00:00:00,-13.5,307.84,1604666,-15.252679,194.792743,1012.3290332852,177317.64705882352,426.38062283737025,6000.0,1.0755294117647058
2266,0006-01-16 00:00:00,-13.5,307.84,1604716,-9.482723,214.5,1004.0532408274,73270.58823529411,718.5882352941178,16000.0,1.5931764705882352
2267,0006-01-16 00:00:00,-13.5,307.84,1604767,9.681557,159.957273,,,,,
2268,0006-01-16 00:00:00,-13.5,307.84,1604769,10.447566,185.792713,,,,,
2269,0006-01-16 00:00:00,-13.5,307.84,1604770,-20.778402,288.0,1012.5448658744999,203200.0,447.2525951557094,7186.440677966102,1.0755294117647058
2270,0006-01-16 00:00:00,-13.5,307.84,1604824,8.446897,233.25,,,,,
2271,0006-01-16 00:00:00,-13.5,307.84,1604825,11.181825,303.207341,,,,,
2272,0006-01-17 00:00:00,-13.5,307.81,1605384,4.77638,71.25,,,,,
2273,0006-01-17 00:00:00,-13.5,307.81,1605385,5.606768,46.5,,,,,
2274,0006-01-17 00:00:00,-13.5,307.81,1605386,9.878816,133.5,,,,,
2275,0006-01-17 00:00:00,-13.5,307.81,1605388,10.506409,150.75,,,,,
2276,0006-01-17 00:00:00,-13.5,307.81,1605389,9.685093,244.5,,,,,
2277,0006-01-17 00:00:00,-13.5,307.81,1605390,12.271609,227.25,,,,,
2278,0006-01-18 00:00:00,-13.5,307.79,1605766,8.708616,330.75,,,,,
2279,0006-01-18 00:00:00,-13.5,307.79,1605767,8.553423,166.5,,,,,
2280,0006-01-18 00:00:00,-13.5,307.79,1605768,7.961226,205.292725,,,,,
2281,0006-01-18 00:00:00,-13.5,307.79,1605769,10.589996,140.042651,,,,,
2282,0006-01-18 00:00:00,-13.5,307.79,1605770,15.619666,221.457419,,,,,
2283,0006-01-18 00:00:00,-13.5,307.79,1605771,12.842727,237.0,,,,,
2284,0006-01-19 00:00:00,-13.5,307.79,1606137,10.641668,324.75,,,,,
2285,0006-01-19 00:00:00,-13.5,307.79,1606139,6.729383,85.5,,,,,
2286,0006-01-19 00:00:00,-13.5,307.79,1606140,12.070286,129.75,,,,,
2287,0006-01-19 00:00:00,-13.5,307.79,1606141,7.529552,148.707273,,,,,
2288,0006-01-19 00:00:00,-13.5,307.79,1606142,9.157715,186.0,,,,,
2289,0006-01-19 00:00:00,-13.5,307.79,1606143,11.136503,171.75,,,,,
2290,0006-01-19 00:00:00,-13.5,307.79,1606144,10.718366,155.042675,,,,,
2291,0006-01-19 00:00:00,-13.5,307.79,1606145,10.729035,200.792733,,,,,
2292,0006-01-19 00:00:00,-13.5,307.79,1606146,17.902389,216.75,,,,,
2293,0006-01-19 00:00:00,-13.5,307.79,1606147,-17.488222,227.792546,1009.6020502725,203200.0,509.86851211072667,8881.35593220339,1.0755294117647058
2294,0006-01-19 00:00:00,-13.5,307.79,1606201,6.945127,247.707281,,,,,
2295,0006-01-19 00:00:00,-13.5,307.79,1606202,11.004277,228.957231,,,,,
2296,0006-01-20 00:00:00,-13.5,307.84,1606569,12.244544,121.292761,,,,,
2297,0006-01-20 00:00:00,-13.5,307.84,1606570,-12.367166,189.75,1010.6045755286999,241505.8823529412,231.30795847750872,6000.0,1.0755294117647058
2298,0006-01-20 00:00:00,-13.5,307.84,1606622,9.281367,140.25,,,,,
2299,0006-01-20 00:00:00,-13.5,307.84,1606623,12.393909,221.25,,,,,
2300,0006-01-20 00:00:00,-13.5,307.84,1606624,14.129617,147.0,,,,,
2301,0006-01-20 00:00:00,-13.5,307.84,1606625,20.183375,210.20743,,,,,
2302,0006-01-20 00:00:00,-13.5,307.84,1606627,29.441701,182.042723,,,,,
2303,0006-01-20 00:00:00,-13.5,307.84,1606628,7.924142,241.5,,,,,
2304,0006-01-20 00:00:00,-13.5,307.84,1606629,9.716579,247.5,,,,,
2305,0006-01-20 00:00:00,-13.5,307.84,1606630,10.48038,266.457289,,,,,
2306,0006-01-21 00:00:00,-13.0,307.84,1606996,9.154233,6.207299,,,,,
2307,0006-01-21 00:00:00,-13.0,307.84,1606998,29.260616,39.543093,,,,,
2308,0006-01-21 00:00:00,-13.0,307.84,1606999,13.030365,112.292748,,,,,
2309,0006-01-21 00:00:00,-13.0,307.84,1607000,12.311306,132.542789,,,,,
2310,0006-01-21 00:00:00,-13.0,307.84,1607001,12.127888,213.542764,,,,,
2311,0006-01-21 00:00:00,-13.0,307.84,1607002,-10.237522,264.0,1013.4549466842,73270.58823529411,335.66782006920425,6000.0,1.8755294117647057
2312,0006-01-21 00:00:00,-13.0,307.84,1607053,9.398149,234.75,,,,,
2313,0006-01-22 00:00:00,-13.0,307.84,1607419,7.006755,24.75,,,,,
2314,0006-01-22 00:00:00,-13.0,307.84,1607420,8.679778,32.792736,,,,,
2315,0006-01-22 00:00:00,-13.0,307.84,1607421,10.578471,9.0,,,,,
2316,0006-01-22 00:00:00,-13.0,307.84,1607423,15.035665,125.25,,,,,
2317,0006-01-22 00:00:00,-13.0,307.84,1607424,-17.846981,218.25,1008.2654686379001,112611.76470588236,788.4290657439446,6000.0,1.0755294117647058
2318,0006-01-22 00:00:00,-13.0,307.84,1607477,11.802136,204.75,,,,,
2319,0006-01-22 00:00:00,-13.0,307.84,1607478,6.747708,268.5,,,,,
2320,0006-01-22 00:00:00,-13.0,307.84,1607479,8.667656,279.75,,,,,
2321,0006-01-22 00:00:00,-13.0,307.84,1607480,8.360351,294.957312,,,,,
2322,0006-01-23 00:00:00,-13.0,307.81,1607848,9.015906,19.292724,,,,,
2323,0006-01-23 00:00:00,-13.0,307.81,1607850,8.988745,64.292684,,,,,
2324,0006-01-23 00:00:00,-13.0,307.81,1607851,17.067936,118.707386,,,,,
2325,0006-01-23 00:00:00,-13.0,307.81,1607852,-20.939694,218.457493,1010.0594767207,150917.64705882352,614.2283737024222,9559.322033898305,1.0755294117647058
2326,0006-01-23 00:00:00,-13.0,307.81,1607905,-18.925221,210.75,1010.3452639666,216141.17647058822,788.4290657439446,6000.0,1.0755294117647058
2327,0006-01-23 00:00:00,-13.0,307.81,1607957,-16.66855,153.207212,1011.8914998339001,306729.4117647059,655.9723183391004,10237.28813559322,1.1696470588235293
2328,0006-01-23 00:00:00,-13.0,307.81,1608009,-16.362562,196.70734,1013.4809199016,190258.82352941178,426.38062283737025,6000.0,1.0755294117647058
2329,0006-01-23 00:00:00,-13.0,307.81,1608059,6.990976,147.75,,,,,
2330,0006-01-23 00:00:00,-13.0,307.81,1608060,12.807812,198.75,,,,,
2331,0006-01-23 00:00:00,-13.0,307.81,1608062,-19.088866,225.95709,1012.9009313107999,164376.47058823527,468.1245674740485,11593.22033898305,1.0755294117647058
2332,0006-01-23 00:00:00,-13.0,307.81,1608117,-11.706526,286.707317,1013.2781774698,254447.05882352943,252.1799307958478,11423.728813559323,1.4049411764705881
2333,0006-01-23 00:00:00,-13.0,307.81,1608169,9.539497,271.5,,,,,
2334,0006-01-24 00:00:00,-13.5,307.82,1608545,5.237622,45.75,,,,,
2335,0006-01-24 00:00:00,-13.5,307.82,1608547,8.246094,66.207275,,,,,
2336,0006-01-24 00:00:00,-13.5,307.82,1608548,15.537639,88.5,,,,,
2337,0006-01-24 00:00:00,-13.5,307.82,1608549,-18.441375,186.207315,1007.4494320817,254964.70588235295,1129.6055363321798,6000.0,1.0755294117647058
2338,0006-01-24 00:00:00,-13.5,307.82,1608601,10.299151,204.0,,,,,
2339,0006-01-24 00:00:00,-13.5,307.82,1608602,-19.046505,236.457155,1005.5665533929,223540.48442906575,871.916955017301,9220.338983050848,1.0755294117647058
2340,0006-01-24 00:00:00,-13.5,307.82,1608657,7.261634,241.5,,,,,
2341,0006-01-25 00:00:00,-13.5,307.83,1609028,-11.927418,30.0,1011.273575443,75645.67474048442,405.50865051903116,6000.0,1.0755294117647058
2342,0006-01-25 00:00:00,-13.5,307.83,1609081,7.065081,36.75,,,,,
2343,0006-01-25 00:00:00,-13.5,307.83,1609082,10.433122,6.542714,,,,,
2344,0006-01-25 00:00:00,-13.5,307.83,1609083,8.108999,44.25,,,,,
2345,0006-01-25 00:00:00,-13.5,307.83,1609084,-8.801798,121.5,1011.2039026538,177317.64705882352,405.50865051903116,16000.0,1.0755294117647058
2346,0006-01-25 00:00:00,-13.5,307.83,1609135,21.72452,107.792793,,,,,
2347,0006-01-25 00:00:00,-13.5,307.83,1609136,-21.000687,246.542597,1002.0837287229,306729.4117647059,1296.5813148788927,6169.4915254237285,1.0755294117647058
2348,0006-01-25 00:00:00,-13.5,307.83,1609187,-7.929246,307.5,1014.7675249381999,73270.58823529411,252.1799307958478,16000.0,1.0755294117647058
2349,0006-01-25 00:00:00,-13.5,307.83,1609239,10.497387,268.707292,,,,,
2350,0006-01-25 00:00:00,-13.5,307.83,1609240,10.314107,254.25,,,,,
2351,0006-01-26 00:00:00,-13.5,307.8,1609607,8.309431,25.707313,,,,,
2352,0006-01-26 00:00:00,-13.5,307.8,1609608,-7.999492,104.25,1011.8182752993999,306729.4117647059,293.9238754325261,16000.0,1.452
2353,0006-01-26 00:00:00,-13.5,307.8,1609661,10.072336,48.75,,,,,
2354,0006-01-26 00:00:00,-13.5,307.8,1609662,-14.849101,167.25,1013.3924857262,216141.17647058822,468.1245674740485,9728.813559322034,1.0755294117647058
2355,0006-01-26 00:00:00,-13.5,307.8,1609712,7.827771,218.457322,,,,,
2356,0006-01-26 00:00:00,-13.5,307.8,1609713,10.117247,259.292695,,,,,
2357,0006-01-26 00:00:00,-13.5,307.8,1609714,11.691558,248.457261,,,,,
2358,0006-01-27 00:00:00,-13.5,307.77,1610098,10.117247,349.292695,,,,,
2359,0006-01-27 00:00:00,-13.5,307.77,1610099,10.087164,16.292724,,,,,
2360,0006-01-27 00:00:00,-13.5,307.77,1610101,11.087474,33.957342,,,,,
2361,0006-01-27 00:00:00,-13.5,307.77,1610102,-10.204785,52.707246,1013.2052792810999,163858.82352941178,210.4359861591696,16000.0,1.0755294117647058
2362,0006-01-27 00:00:00,-13.5,307.77,1610155,-16.729943,138.207148,1013.8084867552,306729.4117647059,614.2283737024222,10067.796610169491,1.452
2363,0006-01-27 00:00:00,-13.5,307.77,1610207,-16.931709,159.542644,1015.8959234385001,254964.70588235295,447.2525951557094,9728.813559322034,1.0755294117647058
2364,0006-01-27 00:00:00,-13.5,307.77,1610258,8.704558,207.0,,,,,
2365,0006-01-27 00:00:00,-13.5,307.77,1610259,11.196419,251.457268,,,,,
2366,0006-01-27 00:00:00,-13.5,307.77,1610260,13.151042,283.292731,,,,,
2367,0006-01-28 00:00:00,-14.0,307.71,1610651,-16.113478,38.457413,1008.2110815893,78812.45674740484,809.3010380622837,6000.0,1.0755294117647058
2368,0006-01-28 00:00:00,-14.0,307.71,1610710,-15.684681,30.207377,1009.863838611,229082.35294117648,509.86851211072667,6000.0,1.0755294117647058
2369,0006-01-28 00:00:00,-14.0,307.71,1610762,6.769863,324.957274,,,,,
2370,0006-01-28 00:00:00,-14.0,307.71,1610763,11.239006,339.207265,,,,,
2371,0006-01-28 00:00:00,-14.0,307.71,1610765,-16.402672,126.207408,1014.083801082,216141.17647058822,468.1245674740485,11762.71186440678,1.0755294117647058
2372,0006-01-28 00:00:00,-14.0,307.71,1610816,7.448599,186.75,,,,,
2373,0006-01-28 00:00:00,-14.0,307.71,1610817,-10.457477,282.542721,1014.2886525357,73270.58823529411,210.4359861591696,16000.0,1.0755294117647058
2374,0006-01-28 00:00:00,-14.0,307.71,1610868,11.419219,243.207254,,,,,
2375,0006-01-29 00:00:00,-14.5,307.71,1611247,-17.563407,37.5,1015.3384625615,228564.70588235295,231.30795847750872,11254.237288135593,1.3578823529411763
2376,0006-01-29 00:00:00,-14.5,307.71,1611300,9.723171,355.707289,,,,,
2377,0006-01-29 00:00:00,-14.5,307.71,1611301,11.964076,4.5,,,,,
2378,0006-01-29 00:00:00,-14.5,307.71,1611302,12.469445,330.542655,,,,,
2379,0006-01-29 00:00:00,-14.5,307.71,1611303,7.39142,57.0,,,,,
2380,0006-01-29 00:00:00,-14.5,307.71,1611304,9.130179,117.75,,,,,
2381,0006-01-30 00:00:00,-14.0,307.73,1611674,-11.471898,333.75,1014.1112378597,215623.52941176473,231.30795847750872,6000.0,1.0755294117647058
2382,0006-01-30 00:00:00,-14.0,307.73,1611727,12.125195,353.25,,,,,
2383,0006-01-30 00:00:00,-14.0,307.73,1611728,13.522921,323.25,,,,,
2384,0006-01-30 00:00:00,-14.0,307.73,1611729,8.870536,120.75,,,,,
2385,0006-01-30 00:00:00,-14.0,307.73,1611730,5.991557,164.792701,,,,,
2386,0006-01-30 00:00:00,-14.0,307.73,1611732,6.692779,172.5,,,,,
2387,0006-01-30 00:00:00,-14.0,307.73,1611733,7.541538,290.457306,,,,,
2388,0006-01-30 00:00:00,-14.0,307.73,1611734,8.526408,299.25,,,,,
2389,0006-01-30 00:00:00,-14.0,307.73,1611735,11.751936,306.207353,,,,,
2390,0006-01-31 00:00:00,-14.5,307.79,1612110,8.983082,356.45729,,,,,
2391,0006-01-31 00:00:00,-14.5,307.79,1612111,12.984445,315.207195,,,,,
2392,0006-01-31 00:00:00,-14.5,307.79,1612112,9.655914,81.957285,,,,,
2393,0006-01-31 00:00:00,-14.5,307.79,1612113,10.008166,72.207274,,,,,
2394,0006-01-31 00:00:00,-14.5,307.79,1612114,6.087185,154.292696,,,,,
2395,0006-01-31 00:00:00,-14.5,307.79,1612115,7.114749,161.457283,,,,,
2396,0006-01-31 00:00:00,-14.5,307.79,1612116,7.992185,284.457303,,,,,
2397,0006-01-31 00:00:00,-14.5,307.79,1612118,10.149954,293.45732,,,,,
2398,0006-01-31 00:00:00,-14.5,307.79,1612119,13.850922,299.042769,,,,,
2399,0006-01-31 00:00:00,-14.5,307.79,1612120,14.764853,306.75,,,,,
2400,0006-02-01 00:00:00,-14.5,307.8,1612496,-18.292844,9.75,1011.1046599234,306729.4117647059,551.612456747405,6000.0,1.0755294117647058
2401,0006-02-01 00:00:00,-14.5,307.8,1612548,9.47777,353.25,,,,,
2402,0006-02-01 00:00:00,-14.5,307.8,1612550,14.790733,0.957295,,,,,
2403,0006-02-01 00:00:00,-14.5,307.8,1612551,7.436558,82.5,,,,,
2404,0006-02-01 00:00:00,-14.5,307.8,1612552,7.914659,73.5,,,,,
2405,0006-02-01 00:00:00,-14.5,307.8,1612553,7.61353,171.0,,,,,
2406,0006-02-02 00:00:00,-14.5,307.79,3091876,5.132203,31.292717,,,,,
2407,0006-02-02 00:00:00,-14.5,307.79,3091877,9.480596,64.292681,,,,,
2408,0006-02-02 00:00:00,-14.5,307.79,3091878,8.422485,128.457327,,,,,
2409,0006-02-02 00:00:00,-14.5,307.79,3091879,11.651522,81.0,,,,,
2410,0006-02-02 00:00:00,-14.5,307.79,3091880,7.792562,160.70728,,,,,
2411,0006-02-02 00:00:00,-14.5,307.79,3091881,9.113032,297.957319,,,,,
2412,0006-02-03 00:00:00,-15.0,307.78,3092999,-22.520368,30.542876,1009.2462361327,306729.4117647059,614.2283737024222,6000.0,1.0755294117647058
2413,0006-02-03 00:00:00,-15.0,307.78,3093053,-19.661245,16.70736,1010.6143118996,306729.4117647059,551.612456747405,8372.881355932204,1.0755294117647058
2414,0006-02-03 00:00:00,-15.0,307.78,3093106,5.354457,22.5,,,,,
2415,0006-02-03 00:00:00,-15.0,307.78,3093107,10.002063,51.207245,,,,,
2416,0006-02-03 00:00:00,-15.0,307.78,3093108,12.481429,62.25,,,,,
2417,0006-02-03 00:00:00,-15.0,307.78,3093109,8.017958,152.792687,,,,,
2418,0006-02-03 00:00:00,-15.0,307.78,3093111,8.978892,273.957296,,,,,
2419,0006-02-03 00:00:00,-15.0,307.78,3093112,9.455502,255.75,,,,,
2420,0006-02-04 00:00:00,-14.5,307.83,3096016,-8.853398,128.45733,1014.0556437435,293270.5882352941,210.4359861591696,16000.0,1.0755294117647058
2421,0006-02-04 00:00:00,-14.5,307.83,3096071,-7.337578,120.0,1014.0398823876,73270.58823529411,273.0519031141869,9728.813559322034,1.0755294117647058
2422,0006-02-04 00:00:00,-14.5,307.83,3096128,-6.956984,89.457293,1013.3596378079,306729.4117647059,252.1799307958478,11423.728813559323,1.4049411764705881
2423,0006-02-04 00:00:00,-14.5,307.83,3096183,10.768206,77.042691,,,,,
2424,0006-02-04 00:00:00,-14.5,307.83,3096184,12.116729,105.207317,,,,,
2425,0006-02-04 00:00:00,-14.5,307.83,3096185,12.132981,48.75,,,,,
2426,0006-02-04 00:00:00,-14.5,307.83,3096186,-9.574075,158.25,1011.1777009527999,73270.58823529411,426.38062283737025,6000.0,1.1715294117647062
2427,0006-02-04 00:00:00,-14.5,307.83,3096239,9.996717,252.0,,,,,
2428,0006-02-04 00:00:00,-14.5,307.83,3096240,10.697675,267.542704,,,,,
2429,0006-02-05 00:00:00,-14.5,307.82,3096945,8.866602,350.042699,,,,,
2430,0006-02-05 00:00:00,-14.5,307.82,3096946,-10.84656,48.0,1011.5712723290001,73270.58823529411,293.9238754325261,16000.0,1.0755294117647058
2431,0006-02-05 00:00:00,-14.5,307.82,3097000,14.464356,68.042657,,,,,
2432,0006-02-05 00:00:00,-14.5,307.82,3097001,9.738642,182.79271,,,,,
2433,0006-02-05 00:00:00,-14.5,307.82,3097002,9.572847,191.042717,,,,,
2434,0006-02-05 00:00:00,-14.5,307.82,3097003,-9.539497,271.5,1013.3118642073,73270.58823529411,147.82006920415228,16000.0,1.2185882352941177
2435,0006-02-06 00:00:00,-14.5,307.8,3097867,-18.71492,24.75,1006.2492774391999,293270.5882352941,913.6608996539792,11932.203389830509,1.1696470588235293
2436,0006-02-06 00:00:00,-14.5,307.8,3097942,12.19405,342.75,,,,,
2437,0006-02-06 00:00:00,-14.5,307.8,3097943,-9.5414,89.042706,1013.391945369,73270.58823529411,293.9238754325261,16000.0,1.0755294117647058
2438,0006-02-06 00:00:00,-14.5,307.8,3097994,7.499365,90.75,,,,,
2439,0006-02-06 00:00:00,-14.5,307.8,3097996,8.385978,97.5,,,,,
2440,0006-02-06 00:00:00,-14.5,307.8,3097997,8.337149,112.292724,,,,,
2441,0006-02-06 00:00:00,-14.5,307.8,3097998,8.526408,150.75,,,,,
2442,0006-02-06 00:00:00,-14.5,307.8,3097999,15.761502,213.75,,,,,
2443,0006-02-07 00:00:00,-14.5,307.79,3100928,11.762229,336.957258,,,,,
2444,0006-02-07 00:00:00,-14.5,307.79,3100930,-17.004218,50.042566,1013.471489661,150917.64705882352,231.30795847750872,9389.830508474577,1.0755294117647058
2445,0006-02-07 00:00:00,-14.5,307.79,3100984,-6.475596,111.542717,1012.1573544631001,293270.5882352941,252.1799307958478,6000.0,1.0755294117647058
2446,0006-02-07 00:00:00,-14.5,307.79,3101035,8.368699,111.75,,,,,
2447,0006-02-07 00:00:00,-14.5,307.79,3101037,8.123081,61.707272,,,,,
2448,0006-02-07 00:00:00,-14.5,307.79,3101038,10.233646,96.2073,,,,,
2449,0006-02-07 00:00:00,-14.5,307.79,3101039,10.18379,104.25,,,,,
2450,0006-02-07 00:00:00,-14.5,307.79,3101040,14.776991,118.5,,,,,
2451,0006-02-07 00:00:00,-14.5,307.79,3101041,8.036588,177.75,,,,,
2452,0006-02-07 00:00:00,-14.5,307.79,3101043,8.083741,216.0,,,,,
2453,0006-02-07 00:00:00,-14.5,307.79,3101044,7.174158,287.042716,,,,,
2454,0006-02-08 00:00:00,-14.5,307.77,3102041,-26.819039,323.25,1003.9971621619001,280329.4117647059,1233.9653979238753,16000.0,1.0755294117647058
2455,0006-02-08 00:00:00,-14.5,307.77,3102100,8.978892,3.957296,,,,,
2456,0006-02-08 00:00:00,-14.5,307.77,3102101,9.067584,28.5,,,,,
2457,0006-02-08 00:00:00,-14.5,307.77,3102102,6.722452,75.0,,,,,
2458,0006-02-08 00:00:00,-14.5,307.77,3102103,6.077483,47.25,,,,,
2459,0006-02-08 00:00:00,-14.5,307.77,3102104,7.687249,129.75,,,,,
2460,0006-02-08 00:00:00,-14.5,307.77,3102105,7.213142,143.042684,,,,,
2461,0006-02-08 00:00:00,-14.5,307.77,3102106,11.029915,177.20729,,,,,
2462,0006-02-08 00:00:00,-14.5,307.77,3102108,9.353107,290.25,,,,,
2463,0006-02-09 00:00:00,-14.0,307.76,3102920,-16.490084,2.042712,1012.3910324369,190258.82352941178,447.2525951557094,10576.271186440677,1.0755294117647058
2464,0006-02-09 00:00:00,-14.0,307.76,3102973,10.548687,23.25,,,,,
2465,0006-02-09 00:00:00,-14.0,307.76,3102974,9.462556,82.5,,,,,
2466,0006-02-09 00:00:00,-14.0,307.76,3102975,9.16729,119.457321,,,,,
2467,0006-02-09 00:00:00,-14.0,307.76,3102976,8.137139,134.042745,,,,,
2468,0006-02-09 00:00:00,-14.0,307.76,3102977,9.179396,175.5,,,,,
2469,0006-02-09 00:00:00,-14.0,307.76,3102978,9.559333,258.542696,,,,,
2470,0006-02-09 00:00:00,-14.0,307.76,3102979,8.663069,235.292676,,,,,
2471,0006-02-09 00:00:00,-14.0,307.76,3102980,9.864229,297.0,,,,,
2472,0006-02-09 00:00:00,-14.0,307.76,3102982,10.24888,226.292648,,,,,
2473,0006-02-10 00:00:00,-14.0,307.77,3103396,7.867862,330.75,,,,,
2474,0006-02-10 00:00:00,-14.0,307.77,3103397,5.02329,84.957292,,,,,
2475,0006-02-10 00:00:00,-14.0,307.77,3103398,9.113653,111.0,,,,,
